company,category,file_name,chunk_idx,text
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,63,The amount of advance shall be credited to yourbank account directly.Mode Rebate Yearly mode 2 of tabular premiumHalf yearly mode 1 of the tabular premiumHCB Rebates In respect of a member covered under a policy if HCB is more than 1000 then the premium arrived at in respect of that member shall be reduced by an amount given below HCB 2000 30004000For PI 500 10001500For each insured member other than PI 250500750 The installment premium will be guaranteed in respect of each Insured for a period of 3 years from the Date of Commencement of the policy i.e.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,64,for the ﬁrst 3 years of thepolicy. Therea er at the end of every third policy anniversary the premiums may bereviewed to take into account the Corpora on s experience subject to prior approvalfrom IRDAI. These premium due dates at the end of every third policy anniversary star ng from the date of commencement of policy ll the date of cover expiry onwhich the installment premiums are reviewable will be referred as Automa cRenewal Dates in respect of all Insured in the Policy.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,65,On any Automa c Renewal Date in the future the installment premium will be based on the age of the Insured at the me of inclusion into the policy and the Corpora on spremium rates then prevailing for this product.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,66,A Cover to new addi onal members If PI gets married remarried during the term of the policy the spouse and parents in law can be included in the policy within six months from the dateof marriage remarriage but the cover shall start from the policy anniversarycoinciding with or next following the date of inclusion. Enhanced premium shall bedue from such policy anniversary.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,67,Similarly Any child born legally adopted a er taking the policy can also be covered from the next immediate policy anniversary date following the date onThe premiums are guaranteed for 3 years from the date of commencement of policy.Therea er i.e. at the end of every 3 years the Corpora on reserves the right to review the premium to take account of the experience of the por olio subject to prior approval from IRDAI.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,68,The rates applicable on every Automa c Renewal Date shall beguaranteed for a further period of 3 years i.e. ll next Automa c Renewal Date. The premium rates in respect of each insured member on renewal will be based on age of that member at the me of inclusion into the policy. The total premium to be charged for a policy will be the sum of premiums in respect of each member to be covered in that policy. 3. Mode and High HCB Rebates 4. Automa c Renewal Date 5.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,69,Op ons D LIC s New Term Assurance Rider 512B210V01 You as PI and or your spouse may opt for equal Term Assurance as op onal rider to the MSB SA. This rider is available at the me of incep on inclusion into the policy. This beneﬁt shall be available only ll the policy anniversary on which the age nearer birthday of the Insured is 75 years or for a term of 35 years star ng from unfortunate the date of cover commencement whichever is earlier.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,70,In case ofdeath an amount equal to Term Assurance Sum Assured will be payable on deathduring the term for which Term Assurance Rider is opted for. For more details onthe above riders refer to the rider brochure or contact LIC s nearest Branch Oﬃce. E LIC s Accident Beneﬁt Rider 512B203V03 You and or your spouse may also opt for Accident Beneﬁt Rider if Term AssuranceRider has been opted for. Maximum Accident Beneﬁt Sum Assured shall be equalto the Term Assurance Rider SA.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,71,LIC s Accidental Beneﬁt Rider can be opted for atany me provided the outstanding premium paying term of the LIC s New TermAssurance Rider is atleast ﬁve years but before the policy anniversary on which the In case of unfortunate death due to age nearer birthday of life assured is 65 years.an accident an addi onal sum equal to the Accident Beneﬁt Sum Assured shall bepayable.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,72,Accident Beneﬁt Rider will be available under the plan by payment of addi onal of 0.50 exclusive of taxes for every 1 000 of the Accident Beneﬁt premium Sum Assured per policy year in respect of each life to be covered.The addi onal premium for this beneﬁt will not be required to be paid on and a er the Policy anniversary on the expiry of Rider or LIC s New Term Assurance LIC s .
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,73,Accident Beneﬁt Rider For more details on the above riders whichever is earlier refer to the rider brochure or contact LIC s nearest Branch Oﬃce. FOR BASE POLICY I For Hospital Cash Beneﬁt HCB under Base Policy Ini al Daily Beneﬁt shall be in mul ples of 1000 . b Maximum ini al dailyamount 4 000 Insured Spouse Less than or equal to that of PI Insured Parents Parents in law Less than or equal to that of Insured Spouse PI if there is no Insured Spouse .
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,74,Further included parents parents in law shall be covered for equal beneﬁts.Less than or equal to that of Insured Spouse PI if there is no Insured Spouse . Further included children shall be covered for equal beneﬁts. c Maximum annual beneﬁtperiod applicable to each insured30 days in year 1 90 days per year therea er inclusive of stay in ICU. Maximum number of days in ICU is restricted to 15 daysin year 1 and to 45 days therea er.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,75,d Maximum Life me Beneﬁtperiod applicable to each insured720 days inclusive of stay in ICU. Maximum number of days in ICU is restricted to 360 days ii For Major Surgical Beneﬁt MSB under Base Policy 6.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,76,Eligibility Condi ons And Other Restric ons Feature Principal Insured PI Insured Spouse if any Insured Parents Parents in law if any Insured Dependent Children if any a Minimum Ini al Daily Beneﬁt in a ward other thanIntensive Care Unit 1 000 1 000 1 000 Feature Principal Insured PI Insured Spouse if any Insured Parents Parents in law if any Insured Dependent Children if any a Major SurgicalBeneﬁt SumAssured MSBSA 100 mes of Applicable Daily Beneﬁt ADB of PI as speciﬁed in Para 1A above .Insured Spouse 100 mes of ADB of Insured Spouse Insured Parents 100 parents in law mes of ADB of each parent100 mes of ADB of each child b Maximum annual beneﬁt applicable toeach insured100 of Major Surgical Beneﬁt Sum Assured c Maximum Life meBeneﬁt applicable to each insured800 of Major Surgical Beneﬁt Sum Assured D LIC s New Term Assurance Rider 512B210V01 You as PI and or your spouse may opt for equal Term Assurance as op onal rider to the MSB SA.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,77,This rider is available at the me of incep on inclusion into the policy. This beneﬁt shall be available only ll the policy anniversary on which the age nearer birthday of the Insured is 75 years or for a term of 35 years star ng from unfortunate the date of cover commencement whichever is earlier. In case ofdeath an amount equal to Term Assurance Sum Assured will be payable on deathduring the term for which Term Assurance Rider is opted for.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,78,For more details onthe above riders refer to the rider brochure or contact LIC s nearest Branch Oﬃce. E LIC s Accident Beneﬁt Rider 512B203V03 You and or your spouse may also opt for Accident Beneﬁt Rider if Term AssuranceRider has been opted for. Maximum Accident Beneﬁt Sum Assured shall be equalto the Term Assurance Rider SA.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,79,LIC s Accidental Beneﬁt Rider can be opted for atany me provided the outstanding premium paying term of the LIC s New TermAssurance Rider is atleast ﬁve years but before the policy anniversary on which the In case of unfortunate death due to age nearer birthday of life assured is 65 years.an accident an addi onal sum equal to the Accident Beneﬁt Sum Assured shall bepayable.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,80,Accident Beneﬁt Rider will be available under the plan by payment of addi onal of 0.50 exclusive of taxes for every 1 000 of the Accident Beneﬁt premium Sum Assured per policy year in respect of each life to be covered.The addi onal premium for this beneﬁt will not be required to be paid on and a er the Policy anniversary on the expiry of Rider or LIC s New Term Assurance LIC s .
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,81,Accident Beneﬁt Rider For more details on the above riders whichever is earlier refer to the rider brochure or contact LIC s nearest Branch Oﬃce. FOR BASE POLICY I For Hospital Cash Beneﬁt HCB under Base Policy Ini al Daily Beneﬁt shall be in mul ples of 1000 . b Maximum ini al dailyamount 4 000 Insured Spouse Less than or equal to that of PI Insured Parents Parents in law Less than or equal to that of Insured Spouse PI if there is no Insured Spouse .
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,82,Further included parents parents in law shall be covered for equal beneﬁts.Less than or equal to that of Insured Spouse PI if there is no Insured Spouse . Further included children shall be covered for equal beneﬁts. c Maximum annual beneﬁtperiod applicable toeach insured30 days in year 1 90 days per year therea er inclusive of stay in ICU. Maximum number of days in ICU is restricted to 15 daysin year 1 and to 45 days therea er.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,83,d Maximum Life me Beneﬁtperiod applicable toeach insured720 days inclusive of stay in ICU. Maximum number of days in ICU is restricted to 360 days ii For Major Surgical Beneﬁt MSB under Base Policy 6.
LIC,Health Plans,LIC_Jeevan-Arogya-Brochure_9-inch-x-8-inch_Eng-(1).pdf,84,Eligibility Condi ons And Other Restric ons Feature Principal Insured PI Insured Spouse if any Insured Parents Parents in law if any Insured Dependent Children if any a MinimumIni al Daily Beneﬁt in a ward other thanIntensive Care Unit 1 000 1 000 1 000 Feature Principal Insured PI Insured Spouse if any Insured Parents Parents in law if any Insured Dependent Children if any a Major SurgicalBeneﬁt SumAssured MSBSA 100 mes of Applicable Daily Beneﬁt ADB of PI as speciﬁed in Para 1A above .Insured Spouse 100 mes of ADB of Insured Spouse Insured Parents 100 parents in law mes of ADB of each parent100 mes of ADB of each child b Maximum annual beneﬁt applicable toeach insured100 of Major Surgical Beneﬁt Sum Assured c Maximum Life meBeneﬁt applicable toeach insured800 of Major Surgical Beneﬁt Sum Assured iii For Day Care Procedure Beneﬁt DCPB under Base Policy Feature Principal Insured PI Insured Spouse if any Insured Parents Parents in law if any Insured Dependent Children if any a Lump sum beneﬁt payable5 mes of Applicable Daily Beneﬁt ADB of PIInsured Spouse 5 mes of ADB of Insured Spouse Insured Parents 5 parents in law mes of ADB of each parent5 mes of ADB of each child b Maximum annual beneﬁt applicable to each insured3 Surgical Procedures c Maximum Life me Beneﬁt applicable toeach insured24 Surgical Procedures iv For Other Surgical Beneﬁt OSB under Base Policy Feature Principal Insured PI Insured Spouse if any Insured Parents Parents in law if any Insured Dependent Children if any d Daily beneﬁtamount2 mes of ADB of PIInsured Spouse 2 mes of ADB of Insured Spouse.
